LAUS Code,State FIPS Code,County FIPS Code,County Name,State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate,Geolocation
CN1301500000000,13,015,Bartow County,GA,01/01/2012 12:00:00 AM,47422,42716,4706,9.9,"Bartow County, GA
(31.001424, -83.199483)"
CN1811700000000,18,117,Orange County,IN,01/01/2012 12:00:00 AM,8776,7831,945,10.8,"Orange County, IN
(38.635129, -86.553672)"
CN0800100000000,08,001,Adams County,CO,01/01/2012 12:00:00 AM,239471,216923,22548,9.4,"Adams County, CO
(39.739264, -104.673627)"
CN1701900000000,17,019,Champaign County,IL,01/01/2012 12:00:00 AM,104101,96498,7603,7.3,"Champaign County, IL
(40.116328, -88.243522)"
CN0808700000000,08,087,Morgan County,CO,01/01/2012 12:00:00 AM,14981,13967,1014,6.8,"Morgan County, CO
(39.652391, -105.191315)"
CN1712100000000,17,121,Marion County,IL,01/01/2012 12:00:00 AM,18676,16854,1822,9.8,"Marion County, IL
(42.248355, -88.608483)"
CN0505100000000,05,051,Garland County,AR,01/01/2012 12:00:00 AM,41203,37949,3254,7.9,"Garland County, AR
(33.430336, -94.038937)"
CN1313300000000,13,133,Greene County,GA,01/01/2012 12:00:00 AM,6420,5708,712,11.1,"Greene County, GA
(33.575948, -83.182575)"
CN1312700000000,13,127,Glynn County,GA,01/01/2012 12:00:00 AM,38791,35114,3677,9.5,"Glynn County, GA
(31.222219, -81.510277)"
CN1814100000000,18,141,St. Joseph County,IN,01/01/2012 12:00:00 AM,127771,115691,12080,9.5,"St. Joseph County, IN
(38.066101, -87.646896)"
CN1810700000000,18,107,Montgomery County,IN,01/01/2012 12:00:00 AM,18594,17072,1522,8.2,"Montgomery County, IN
(40.746145, -86.761952)"
CN1917500000000,19,175,Union County,IA,01/01/2012 12:00:00 AM,6853,6506,347,5.1,"Union County, IA
(43.477101, -91.465751)"
CN2114700000000,21,147,McCreary County,KY,01/01/2012 12:00:00 AM,5475,4753,722,13.2,"McCreary County, KY
(37.671101, -84.515602)"
CN1324300000000,13,243,Randolph County,GA,01/01/2012 12:00:00 AM,2836,2481,355,12.5,"Randolph County, GA
(32.066101, -84.719398)"
CN2010700000000,20,107,Linn County,KS,01/01/2012 12:00:00 AM,4382,3949,433,9.9,"Linn County, KS
(39.249426, -94.899962)"
CN2101500000000,21,015,Boone County,KY,01/01/2012 12:00:00 AM,65398,60924,4474,6.8,"Boone County, KY
(36.631401, -83.7211)"
CN0608700000000,06,087,Santa Cruz County,CA,01/01/2012 12:00:00 AM,142063,125257,16806,11.8,"Santa Cruz County, CA
(32.71576, -117.163817)"
CN1719500000000,17,195,Whiteside County,IL,01/01/2012 12:00:00 AM,29517,26923,2594,8.8,"Whiteside County, IL
(42.319345, -88.443025)"
CN0606500000000,06,065,Riverside County,CA,01/01/2012 12:00:00 AM,987076,872251,114825,11.6,"Riverside County, CA
(35.789719, -118.446114)"
CN1817900000000,18,179,Wells County,IN,01/01/2012 12:00:00 AM,13711,12727,984,7.2,"Wells County, IN
(39.886784, -85.60962)"
CN1715700000000,17,157,Randolph County,IL,01/01/2012 12:00:00 AM,14623,13397,1226,8.4,"Randolph County, IL
(40.312036, -88.155834)"
CN1205300000000,12,053,Hernando County,FL,01/01/2012 12:00:00 AM,66289,59281,7008,10.6,"Hernando County, FL
(28.899974, -82.377085)"
CN1816500000000,18,165,Vermillion County,IN,01/01/2012 12:00:00 AM,7469,6618,851,11.4,"Vermillion County, IN
(39.885277, -87.408623)"
CN1210300000000,12,103,Pinellas County,FL,01/01/2012 12:00:00 AM,467029,429860,37169,8,"Pinellas County, FL
(28.570249, -81.457488)"
CN2118500000000,21,185,Oldham County,KY,01/01/2012 12:00:00 AM,29797,28045,1752,5.9,"Oldham County, KY
(38.4403, -82.8983)"
CN1700300000000,17,003,Alexander County,IL,01/01/2012 12:00:00 AM,2760,2431,329,11.9,"Alexander County, IL
(42.167247, -88.292002)"
CN0506100000000,05,061,Howard County,AR,01/01/2012 12:00:00 AM,6434,6003,431,6.7,"Howard County, AR
(33.533901, -91.356102)"
CN1907100000000,19,071,Fremont County,IA,01/01/2012 12:00:00 AM,4009,3804,205,5.1,"Fremont County, IA
(42.276983, -94.403875)"
CN0502500000000,05,025,Cleveland County,AR,01/01/2012 12:00:00 AM,3751,3475,276,7.4,"Cleveland County, AR
(35.421495, -92.709542)"
CN1815900000000,18,159,Tipton County,IN,01/01/2012 12:00:00 AM,8009,7387,622,7.8,"Tipton County, IN
(40.282243, -86.041215)"
CN1319300000000,13,193,Macon County,GA,01/01/2012 12:00:00 AM,5173,4485,688,13.3,"Macon County, GA
(33.738996, -84.398538)"
CN1805900000000,18,059,Hancock County,IN,01/01/2012 12:00:00 AM,35729,33107,2622,7.3,"Hancock County, IN
(38.381699, -86.179398)"
CN1804300000000,18,043,Floyd County,IN,01/01/2012 12:00:00 AM,37784,35095,2689,7.1,"Floyd County, IN
(39.546101, -86.333298)"
CN1904700000000,19,047,Crawford County,IA,01/01/2012 12:00:00 AM,8757,8366,391,4.5,"Crawford County, IA
(41.213876, -91.538794)"
CN2105100000000,21,051,Clay County,KY,01/01/2012 12:00:00 AM,5956,5123,833,14,"Clay County, KY
(37.223457, -82.856205)"
CN1805300000000,18,053,Grant County,IN,01/01/2012 12:00:00 AM,32336,29189,3147,9.7,"Grant County, IN
(39.613576, -86.117876)"
CN1309700000000,13,097,Douglas County,GA,01/01/2012 12:00:00 AM,66984,60547,6437,9.6,"Douglas County, GA
(33.752173, -84.740746)"
CN0809700000000,08,097,Pitkin County,CO,01/01/2012 12:00:00 AM,10911,10126,785,7.2,"Pitkin County, CO
(38.609569, -106.517084)"
CN1210900000000,12,109,St. Johns County,FL,01/01/2012 12:00:00 AM,104055,97255,6800,6.5,"St. Johns County, FL
(28.766701, -80.878304)"
CN2114300000000,21,143,Lyon County,KY,01/01/2012 12:00:00 AM,3102,2817,285,9.2,"Lyon County, KY
(37.179699, -83.966904)"
CN1308100000000,13,081,Crisp County,GA,01/01/2012 12:00:00 AM,9177,8030,1147,12.5,"Crisp County, GA
(33.5592, -84.974197)"
CN1328700000000,13,287,Turner County,GA,01/01/2012 12:00:00 AM,3460,3055,405,11.7,"Turner County, GA
(34.686964, -83.426454)"
CN1919100000000,19,191,Winneshiek County,IA,01/01/2012 12:00:00 AM,11886,11338,548,4.6,"Winneshiek County, IA
(40.8503, -91.899696)"
CN1710300000000,17,103,Lee County,IL,01/01/2012 12:00:00 AM,18257,16733,1524,8.3,"Lee County, IL
(42.190299, -88.383744)"
CN2003500000000,20,035,Cowley County,KS,01/01/2012 12:00:00 AM,17215,16152,1063,6.2,"Cowley County, KS
(39.380368, -97.124554)"
CN1905700000000,19,057,Des Moines County,IA,01/01/2012 12:00:00 AM,20092,18857,1235,6.1,"Des Moines County, IA
(41.588822, -93.620309)"
CN2107300000000,21,073,Franklin County,KY,01/01/2012 12:00:00 AM,24555,22914,1641,6.7,"Franklin County, KY
(38.201005, -84.87329)"
CN1717100000000,17,171,Scott County,IL,01/01/2012 12:00:00 AM,2709,2478,231,8.5,"Scott County, IL
(41.814255, -87.783696)"
CN2201300000000,22,013,Bienville Parish,LA,01/01/2012 12:00:00 AM,5954,5417,537,9,"Bienville Parish, LA
(32.356648, -92.980364)"
CN0606300000000,06,063,Plumas County,CA,01/01/2012 12:00:00 AM,8485,7115,1370,16.1,"Plumas County, CA
(33.830302, -116.546843)"
CN0802100000000,08,021,Conejos County,CO,01/01/2012 12:00:00 AM,3711,3317,394,10.6,"Conejos County, CO
(37.088518, -106.019673)"
CN1301300000000,13,013,Barrow County,GA,01/01/2012 12:00:00 AM,34566,31581,2985,8.6,"Barrow County, GA
(31.1908, -81.659203)"
CN1916100000000,19,161,Sac County,IA,01/01/2012 12:00:00 AM,5503,5270,233,4.2,"Sac County, IA
(43.075969, -96.175468)"
CN1711100000000,17,111,McHenry County,IL,01/01/2012 12:00:00 AM,167013,152017,14996,9,"McHenry County, IL
(42.344597, -88.27339)"
CN0507900000000,05,079,Lincoln County,AR,01/01/2012 12:00:00 AM,4586,4185,401,8.7,"Lincoln County, AR
(35.947546, -94.421346)"
CN1327900000000,13,279,Toombs County,GA,01/01/2012 12:00:00 AM,12517,11045,1472,11.8,"Toombs County, GA
(30.9114, -81.792801)"
CN2101300000000,21,013,Bell County,KY,01/01/2012 12:00:00 AM,10269,9043,1226,11.9,"Bell County, KY
(37.304199, -85.436401)"
CN2122100000000,21,221,Trigg County,KY,01/01/2012 12:00:00 AM,6034,5469,565,9.4,"Trigg County, KY
(38.4114, -85.309196)"
CN1313700000000,13,137,Habersham County,GA,01/01/2012 12:00:00 AM,18427,16673,1754,9.5,"Habersham County, GA
(34.589699, -83.5606)"
CN2110300000000,21,103,Henry County,KY,01/01/2012 12:00:00 AM,7700,7138,562,7.3,"Henry County, KY
(37.311401, -82.4767)"
CN1318500000000,13,185,Lowndes County,GA,01/01/2012 12:00:00 AM,52459,47676,4783,9.1,"Lowndes County, GA
(31.7194, -83.384697)"
CN1804700000000,18,047,Franklin County,IN,01/01/2012 12:00:00 AM,10558,9553,1005,9.5,"Franklin County, IN
(39.494444, -86.066666)"
CN1710500000000,17,105,Livingston County,IL,01/01/2012 12:00:00 AM,18224,16816,1408,7.7,"Livingston County, IL
(38.967759, -89.763984)"
CN1300300000000,13,003,Atkinson County,GA,01/01/2012 12:00:00 AM,3446,3048,398,11.5,"Atkinson County, GA
(31.223101, -81.852798)"
CN1331700000000,13,317,Wilkes County,GA,01/01/2012 12:00:00 AM,3841,3372,469,12.2,"Wilkes County, GA
(31.338003, -83.047883)"
CN1201300000000,12,013,Calhoun County,FL,01/01/2012 12:00:00 AM,5093,4627,466,9.1,"Calhoun County, FL
(30.965799, -85.531097)"
CN1901900000000,19,019,Buchanan County,IA,01/01/2012 12:00:00 AM,11025,10495,530,4.8,"Buchanan County, IA
(41.764999, -91.246696)"
CN1314300000000,13,143,Haralson County,GA,01/01/2012 12:00:00 AM,12101,10863,1238,10.2,"Haralson County, GA
(33.229913, -84.567548)"
CN2115100000000,21,151,Madison County,KY,01/01/2012 12:00:00 AM,44628,41617,3011,6.7,"Madison County, KY
(37.328179, -87.4988)"
CN1711900000000,17,119,Madison County,IL,01/01/2012 12:00:00 AM,135724,123794,11930,8.8,"Madison County, IL
(41.50078, -87.713101)"
CN2020100000000,20,201,Washington County,KS,01/01/2012 12:00:00 AM,3248,3113,135,4.2,"Washington County, KS
(39.813535, -97.051315)"
CN1919700000000,19,197,Wright County,IA,01/01/2012 12:00:00 AM,6792,6428,364,5.4,"Wright County, IA
(41.249199, -92.525803)"
CN2117300000000,21,173,Montgomery County,KY,01/01/2012 12:00:00 AM,12326,11237,1089,8.8,"Montgomery County, KY
(36.830146, -84.84864)"
CN1717700000000,17,177,Stephenson County,IL,01/01/2012 12:00:00 AM,23534,21410,2124,9,"Stephenson County, IL
(41.398602, -88.613899)"
CN1312300000000,13,123,Gilmer County,GA,01/01/2012 12:00:00 AM,12158,10874,1284,10.6,"Gilmer County, GA
(33.848099, -84.494202)"
CN0812100000000,08,121,Washington County,CO,01/01/2012 12:00:00 AM,2636,2507,129,4.9,"Washington County, CO
(40.227512, -104.074619)"
CN1802900000000,18,029,Dearborn County,IN,01/01/2012 12:00:00 AM,24980,22756,2224,8.9,"Dearborn County, IN
(41.158901, -87.199203)"
CN0807300000000,08,073,Lincoln County,CO,01/01/2012 12:00:00 AM,2157,2017,140,6.5,"Lincoln County, CO
(38.424862, -105.21338)"
CN0801300000000,08,013,Boulder County,CO,01/01/2012 12:00:00 AM,174313,163471,10842,6.2,"Boulder County, CO
(40.015831, -105.27927)"
CN1300900000000,13,009,Baldwin County,GA,01/01/2012 12:00:00 AM,18881,16689,2192,11.6,"Baldwin County, GA
(34.492015, -83.533405)"
CN0604300000000,06,043,Mariposa County,CA,01/01/2012 12:00:00 AM,8375,7352,1023,12.2,"Mariposa County, CA
(37.484274, -119.964786)"
CN1917700000000,19,177,Van Buren County,IA,01/01/2012 12:00:00 AM,3799,3579,220,5.8,"Van Buren County, IA
(40.597194, -91.653711)"
CN1326500000000,13,265,Taliaferro County,GA,01/01/2012 12:00:00 AM,607,521,86,14.2,"Taliaferro County, GA
(33.0933, -81.823898)"
CN1909500000000,19,095,Iowa County,IA,01/01/2012 12:00:00 AM,9595,9163,432,4.5,"Iowa County, IA
(41.9286, -93.404999)"
CN1812300000000,18,123,Perry County,IN,01/01/2012 12:00:00 AM,8873,8128,745,8.4,"Perry County, IN
(39.394278, -86.562462)"
CN1719700000000,17,197,Will County,IL,01/01/2012 12:00:00 AM,356112,321287,34825,9.8,"Will County, IL
(39.071132, -89.855916)"
CN1327700000000,13,277,Tift County,GA,01/01/2012 12:00:00 AM,19159,17226,1933,10.1,"Tift County, GA
(32.264198, -83.486397)"
CN2123900000000,21,239,Woodford County,KY,01/01/2012 12:00:00 AM,14127,13369,758,5.4,"Woodford County, KY
(36.842428, -86.527399)"
CN1900900000000,19,009,Audubon County,IA,01/01/2012 12:00:00 AM,3216,3062,154,4.8,"Audubon County, IA
(41.71697, -94.93186)"
CN1604300000000,16,043,Fremont County,ID,01/01/2012 12:00:00 AM,6923,6495,428,6.2,"Fremont County, ID
(47.672877, -116.746844)"
CN0805900000000,08,059,Jefferson County,CO,01/01/2012 12:00:00 AM,304298,281809,22489,7.4,"Jefferson County, CO
(39.377201, -105.800003)"
CN2009700000000,20,097,Kiowa County,KS,01/01/2012 12:00:00 AM,1407,1354,53,3.8,"Kiowa County, KS
(37.20508, -100.702725)"
CN2020500000000,20,205,Wilson County,KS,01/01/2012 12:00:00 AM,4188,3772,416,9.9,"Wilson County, KS
(38.827286, -98.475151)"
CN1327500000000,13,275,Thomas County,GA,01/01/2012 12:00:00 AM,18487,16696,1791,9.7,"Thomas County, GA
(33.466202, -82.502554)"
CN1321300000000,13,213,Murray County,GA,01/01/2012 12:00:00 AM,16406,14306,2100,12.8,"Murray County, GA
(31.537194, -84.599693)"
CN2019100000000,20,191,Sumner County,KS,01/01/2012 12:00:00 AM,11298,10578,720,6.4,"Sumner County, KS
(38.605, -94.7686)"
CN1307700000000,13,077,Coweta County,GA,01/01/2012 12:00:00 AM,65493,60271,5222,8,"Coweta County, GA
(34.936401, -84.237198)"
CN2108300000000,21,083,Graves County,KY,01/01/2012 12:00:00 AM,16667,15293,1374,8.2,"Graves County, KY
(37.639702, -88.0131)"
CN1810100000000,18,101,Martin County,IN,01/01/2012 12:00:00 AM,5077,4717,360,7.1,"Martin County, IN
(39.427864, -86.428581)"
CN0601100000000,06,011,Colusa County,CA,01/01/2012 12:00:00 AM,11272,8935,2337,20.7,"Colusa County, CA
(32.676607, -115.498657)"
CN0503100000000,05,031,Craighead County,AR,01/01/2012 12:00:00 AM,49059,45688,3371,6.9,"Craighead County, AR
(33.1297, -91.961437)"
CN2120300000000,21,203,Rockcastle County,KY,01/01/2012 12:00:00 AM,7190,6457,733,10.2,"Rockcastle County, KY
(37.210154, -86.891312)"
CN1323300000000,13,233,Polk County,GA,01/01/2012 12:00:00 AM,18793,16917,1876,10,"Polk County, GA
(34.753899, -84.602203)"
CN1320500000000,13,205,Mitchell County,GA,01/01/2012 12:00:00 AM,9615,8761,854,8.9,"Mitchell County, GA
(33.219873, -82.703519)"
CN2018300000000,20,183,Smith County,KS,01/01/2012 12:00:00 AM,2215,2128,87,3.9,"Smith County, KS
(39.780244, -98.785769)"
CN0601300000000,06,013,Contra Costa County,CA,01/01/2012 12:00:00 AM,535786,487887,47899,8.9,"Contra Costa County, CA
(36.733414, -119.495682)"
CN1804900000000,18,049,Fulton County,IN,01/01/2012 12:00:00 AM,10083,9238,845,8.4,"Fulton County, IN
(40.946348, -86.26326)"
CN1702500000000,17,025,Clay County,IL,01/01/2012 12:00:00 AM,6654,6015,639,9.6,"Clay County, IL
(40.224998, -87.803902)"
CN1711300000000,17,113,McLean County,IL,01/01/2012 12:00:00 AM,94552,88513,6039,6.4,"McLean County, IL
(38.089549, -88.535021)"
CN1314500000000,13,145,Harris County,GA,01/01/2012 12:00:00 AM,16275,15102,1173,7.2,"Harris County, GA
(32.826336, -82.725188)"
CN0901100000000,09,011,New London County,CT,01/01/2012 12:00:00 AM,140121,128020,12101,8.6,"New London County, CT
(41.355167, -72.099561)"
CN2018900000000,20,189,Stevens County,KS,01/01/2012 12:00:00 AM,2886,2784,102,3.5,"Stevens County, KS
(39.887199, -96.098602)"
CN1202100000000,12,021,Collier County,FL,01/01/2012 12:00:00 AM,152762,139883,12879,8.4,"Collier County, FL
(28.628639, -81.480452)"
CN1305900000000,13,059,Clarke County,GA,01/01/2012 12:00:00 AM,58146,53081,5065,8.7,"Clarke County, GA
(33.809542, -84.239855)"
CN1314900000000,13,149,Heard County,GA,01/01/2012 12:00:00 AM,5122,4593,529,10.3,"Heard County, GA
(33.056525, -83.23087)"
CN2019500000000,20,195,Trego County,KS,01/01/2012 12:00:00 AM,1509,1444,65,4.3,"Trego County, KS
(38.885601, -99.891403)"
CN1600300000000,16,003,Adams County,ID,01/01/2012 12:00:00 AM,1741,1481,260,14.9,"Adams County, ID
(43.443444, -112.812289)"
CN0505300000000,05,053,Grant County,AR,01/01/2012 12:00:00 AM,8425,7852,573,6.8,"Grant County, AR
(35.212437, -94.255811)"
CN0507500000000,05,075,Lawrence County,AR,01/01/2012 12:00:00 AM,7235,6576,659,9.1,"Lawrence County, AR
(34.509201, -91.180801)"
CN0603500000000,06,035,Lassen County,CA,01/01/2012 12:00:00 AM,11471,10042,1429,12.5,"Lassen County, CA
(34.052238, -118.243344)"
CN1311700000000,13,117,Forsyth County,GA,01/01/2012 12:00:00 AM,93750,87542,6208,6.6,"Forsyth County, GA
(33.620529, -84.366322)"
CN0605300000000,06,053,Monterey County,CA,01/01/2012 12:00:00 AM,217796,192600,25196,11.6,"Monterey County, CA
(36.596808, -121.897127)"
CN1919300000000,19,193,Woodbury County,IA,01/01/2012 12:00:00 AM,54283,51447,2836,5.2,"Woodbury County, IA
(41.012848, -93.590465)"
CN1204900000000,12,049,Hardee County,FL,01/01/2012 12:00:00 AM,11844,10792,1052,8.9,"Hardee County, FL
(28.426061, -82.623468)"
CN0811300000000,08,113,San Miguel County,CO,01/01/2012 12:00:00 AM,4856,4475,381,7.8,"San Miguel County, CO
(39.4431, -105.601402)"
CN1603500000000,16,035,Clearwater County,ID,01/01/2012 12:00:00 AM,3270,2858,412,12.6,"Clearwater County, ID
(46.022499, -115.889999)"
CN1300700000000,13,007,Baker County,GA,01/01/2012 12:00:00 AM,1172,1043,129,11,"Baker County, GA
(34.735001, -84.2808)"
CN1303100000000,13,031,Bulloch County,GA,01/01/2012 12:00:00 AM,33926,30602,3324,9.8,"Bulloch County, GA
(34.38177, -84.110404)"
CN2113100000000,21,131,Leslie County,KY,01/01/2012 12:00:00 AM,3594,3081,513,14.3,"Leslie County, KY
(38.313599, -85.514198)"
CN1205700000000,12,057,Hillsborough County,FL,01/01/2012 12:00:00 AM,668540,615740,52800,7.9,"Hillsborough County, FL
(26.294583, -80.078948)"
CN0514300000000,05,143,Washington County,AR,01/01/2012 12:00:00 AM,105383,99464,5919,5.6,"Washington County, AR
(33.774862, -93.683053)"
CN1305500000000,13,055,Chattooga County,GA,01/01/2012 12:00:00 AM,10642,9552,1090,10.2,"Chattooga County, GA
(34.904248, -85.057341)"
CN0508700000000,05,087,Madison County,AR,01/01/2012 12:00:00 AM,6971,6563,408,5.9,"Madison County, AR
(35.009235, -90.785263)"
CN1910100000000,19,101,Jefferson County,IA,01/01/2012 12:00:00 AM,8761,8301,460,5.3,"Jefferson County, IA
(42.015286, -94.377401)"
CN2100700000000,21,007,Ballard County,KY,01/01/2012 12:00:00 AM,3881,3527,354,9.1,"Ballard County, KY
(38.243464, -85.564528)"
CN1906900000000,19,069,Franklin County,IA,01/01/2012 12:00:00 AM,5812,5552,260,4.5,"Franklin County, IA
(43.187972, -91.615289)"
CN1603900000000,16,039,Elmore County,ID,01/01/2012 12:00:00 AM,10670,9866,804,7.5,"Elmore County, ID
(48.479698, -116.461403)"
CN0610500000000,06,105,Trinity County,CA,01/01/2012 12:00:00 AM,5330,4550,780,14.6,"Trinity County, CA
(41.05845, -124.143149)"
CN1912300000000,19,123,Mahaska County,IA,01/01/2012 12:00:00 AM,11638,11035,603,5.2,"Mahaska County, IA
(41.982201, -92.642502)"
CN1201700000000,12,017,Citrus County,FL,01/01/2012 12:00:00 AM,51550,46006,5544,10.8,"Citrus County, FL
(29.146616, -83.032831)"
CN0514100000000,05,141,Van Buren County,AR,01/01/2012 12:00:00 AM,6604,5935,669,10.1,"Van Buren County, AR
(35.436742, -94.347781)"
CN1807700000000,18,077,Jefferson County,IN,01/01/2012 12:00:00 AM,15221,13930,1291,8.5,"Jefferson County, IN
(38.299811, -85.72554)"
CN2007700000000,20,077,Harper County,KS,01/01/2012 12:00:00 AM,3107,2972,135,4.3,"Harper County, KS
(37.283112, -98.025944)"
CN1303700000000,13,037,Calhoun County,GA,01/01/2012 12:00:00 AM,2375,2190,185,7.8,"Calhoun County, GA
(32.4133, -83.638298)"
CN1602700000000,16,027,Canyon County,ID,01/01/2012 12:00:00 AM,86914,78996,7918,9.1,"Canyon County, ID
(43.890598, -111.514999)"
CN0511300000000,05,113,Polk County,AR,01/01/2012 12:00:00 AM,8701,8054,647,7.4,"Polk County, AR
(35.4408, -93.133301)"
CN0602300000000,06,023,Humboldt County,CA,01/01/2012 12:00:00 AM,64279,58120,6159,9.6,"Humboldt County, CA
(40.717082, -124.203237)"
CN1602900000000,16,029,Caribou County,ID,01/01/2012 12:00:00 AM,3970,3728,242,6.1,"Caribou County, ID
(43.1031, -111.263901)"
CN1606300000000,16,063,Lincoln County,ID,01/01/2012 12:00:00 AM,2697,2450,247,9.2,"Lincoln County, ID
(43.512337, -111.964157)"
CN2120900000000,21,209,Scott County,KY,01/01/2012 12:00:00 AM,25810,24124,1686,6.5,"Scott County, KY
(37.698299, -85.9664)"
CN1322100000000,13,221,Oglethorpe County,GA,01/01/2012 12:00:00 AM,6893,6305,588,8.5,"Oglethorpe County, GA
(32.293836, -84.060747)"
CN2008300000000,20,083,Hodgeman County,KS,01/01/2012 12:00:00 AM,1111,1073,38,3.4,"Hodgeman County, KS
(38.070534, -97.913101)"
CN1313900000000,13,139,Hall County,GA,01/01/2012 12:00:00 AM,89115,82180,6935,7.8,"Hall County, GA
(32.538898, -81.598297)"
CN2013500000000,20,135,Ness County,KS,01/01/2012 12:00:00 AM,1626,1573,53,3.3,"Ness County, KS
(38.828235, -94.89922)"
CN2018100000000,20,181,Sherman County,KS,01/01/2012 12:00:00 AM,3217,3094,123,3.8,"Sherman County, KS
(37.257198, -95.0569)"
CN2107900000000,21,079,Garrard County,KY,01/01/2012 12:00:00 AM,7752,7098,654,8.4,"Garrard County, KY
(37.1236, -83.746399)"
CN1204100000000,12,041,Gilchrist County,FL,01/01/2012 12:00:00 AM,6717,6108,609,9.1,"Gilchrist County, FL
(26.775, -81.892502)"
CN0607900000000,06,079,San Luis Obispo County,CA,01/01/2012 12:00:00 AM,137362,126037,11325,8.2,"San Luis Obispo County, CA
(35.282619, -120.660014)"
CN2109700000000,21,097,Harrison County,KY,01/01/2012 12:00:00 AM,8901,8199,702,7.9,"Harrison County, KY
(38.088176, -85.066755)"
CN2010900000000,20,109,Logan County,KS,01/01/2012 12:00:00 AM,1754,1701,53,3,"Logan County, KS
(38.920626, -94.989157)"
CN1815500000000,18,155,Switzerland County,IN,01/01/2012 12:00:00 AM,4890,4512,378,7.7,"Switzerland County, IN
(40.571514, -85.767952)"
